
0               SN.node[0].MobilityManager               initial location(x:y:z) is 0:0:0
0               SN.node[1].MobilityManager               initial location(x:y:z) is 1:10:0
0               SN.node[2].MobilityManager               initial location(x:y:z) is 1:30:0
57.847261879693 SN.node[1].Communication.Routing         GPSR ---> RouteTable entry updated- Node [1]: [2;1;30]
57.847261879693 SN.node[3].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
57.847261879693 SN.node[3].Communication.Routing         GPSR----> BeaconPacket received from:2
57.847261879693 SN.node[3].Communication.Routing         GPSR ---> Updating route Table
57.847261879693 SN.node[3].Communication.Routing         GPSR ---> RouteTable entry updated- Node [3]: [2;1;30]
64.18137362203  SN.node[3].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [3], rand=0.477665
64.181841622029 SN.node[2].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
64.181841622029 SN.node[2].Communication.Routing         GPSR----> BeaconPacket received from:3
64.181841622029 SN.node[2].Communication.Routing         GPSR ---> Updating route Table
64.181841622029 SN.node[2].Communication.Routing         GPSR ---> RouteTable entry updated- Node [2]: [3;1;50]
67.86134202565  SN.node[0].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [0], rand=0.791725
67.861810025649 SN.node[1].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
67.861810025649 SN.node[1].Communication.Routing         GPSR----> BeaconPacket received from:0
67.861810025649 SN.node[1].Communication.Routing         GPSR ---> Updating route Table
67.861810025649 SN.node[1].Communication.Routing         GPSR ---> RouteTable entry updated- Node [1]: [0;0;0]
68.984068246661 SN.node[2].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [2], rand=0.812169
68.98453624666  SN.node[1].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
68.98453624666  SN.node[1].Communication.Routing         GPSR----> BeaconPacket received from:2
68.98453624666  SN.node[1].Communication.Routing         GPSR ---> Updating route Table
68.98453624666  SN.node[1].Communication.Routing         GPSR ---> RouteTable entry updated- Node [1]: [2;1;30]
68.98453624666  SN.node[3].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
68.98453624666  SN.node[3].Communication.Routing         GPSR----> BeaconPacket received from:2
68.98453624666  SN.node[3].Communication.Routing         GPSR ---> Updating route Table
68.98453624666  SN.node[3].Communication.Routing         GPSR ---> RouteTable entry updated- Node [3]: [2;1;30]
72.264704796097 SN.node[1].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [1], rand=0.528895
72.265172796096 SN.node[0].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
72.265172796096 SN.node[0].Communication.Routing         GPSR----> BeaconPacket received from:1
